station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
PUY;26.01.2025 18:00;7.8;7.7;7.9;;;71.7;7.6;3;957.6;1011.8;1011.2;;;10.8;283;4.5;16.2;38.9;9.8;35.3;;;0;;1;;;;1;0;0.021
PUY;26.01.2025 19:00;7.8;7.7;7.9;;;76;8;3.8;957.3;1011.5;1010.9;;;7.2;289;3.2;11.5;25.9;7;25.2;;;0.1;;1;;;;0;0;0.014
PUY;26.01.2025 20:00;8;7.5;8.2;;;75.9;8.1;3.9;956.9;1011;1010.5;;;4.6;275;1.5;5.4;16.6;4.5;16.2;;;0;;1;;;;0;0;0.006
PUY;26.01.2025 21:00;7.3;7.2;7.3;;;86.4;8.8;5.1;955.9;1010.1;1009.4;;;2.1;56;0.8;2.9;7.6;1.9;6.8;;;0;;1;;;;0;0;-0.003
PUY;26.01.2025 22:00;7.5;7.2;7.8;;;80.9;8.4;4.4;954.6;1008.7;1008;;;3.1;47;1.6;5.8;11.2;2.9;10.4;;;0;;1;;;;0;0;0.004
PUY;26.01.2025 23:00;8.1;7.8;8.2;;;73.8;8;3.7;953.6;1007.5;1007;;;3.3;354;1.1;4;11.9;3;10.8;;;0.1;;1;;;;0;0;0.004
PUY;27.01.2025 00:00;7.9;7.5;8.1;;;77.3;8.2;4.1;953.4;1007.3;1006.8;;;2.4;63;0.6;2.2;8.6;2.4;8.6;;;0.3;;1;;;;1;0;-0.002
PUY;27.01.2025 01:00;7.2;7;7.4;;;89.6;9.1;5.6;952.6;1006.7;1006;;;3;66;1.3;4.7;10.8;2.8;10.1;;;0.4;;1;;;;0;0;-0.002
PUY;27.01.2025 02:00;7.7;7.3;7.9;;;87.6;9.2;5.8;952.3;1006.3;1005.7;;;3;10;1.3;4.7;10.8;2.7;9.7;;;0.4;;1;;;;1;0;-0.001
PUY;27.01.2025 03:00;7.4;7.2;7.6;;;93.3;9.6;6.4;952.4;1006.4;1005.8;;;3.8;72;1.1;4;13.7;3.7;13.3;;;1.5;;1;;;;0;0;-0.004
PUY;27.01.2025 04:00;8;7.4;8.3;;;84.9;9.1;5.6;951.7;1005.6;1005;;;5.5;11;1.8;6.5;19.8;5.3;19.1;;;0.8;;1;;;;0;0;0.003
PUY;27.01.2025 05:00;7.7;7.4;7.9;;;91.7;9.6;6.4;951;1004.9;1004.3;;;3.8;9;1.9;6.8;13.7;3.7;13.3;;;1.2;;1;;;;0;0;-0.001
PUY;27.01.2025 06:00;7.9;7.7;8.2;;;93.5;9.9;6.9;950.6;1004.3;1003.9;;;3.4;17;1.8;6.5;12.2;3.2;11.5;;;0.9;;1;;;;0;0;-0.002
PUY;27.01.2025 07:00;7.8;7.6;8.2;;;95.9;10.1;7.2;949.8;1003.6;1003.1;;;3.8;55;1.4;5;13.7;3.6;13;;;0.1;;1;;;;0;0;-0.004
PUY;27.01.2025 08:00;8.6;8.4;8.9;;;89;9.9;6.9;949.8;1003.4;1003.1;;;4.4;354;1.3;4.7;15.8;4.3;15.5;;;1.1;;7;;;;6;0;0.02
PUY;27.01.2025 09:00;8.7;8.1;9.9;;;90.4;10.2;7.2;950.3;1003.9;1003.6;;;7.9;68;1.4;5;28.4;7.5;27;;;0.2;;45;;;;38;3;0.032
PUY;27.01.2025 10:00;9.6;9.2;9.9;;;85.2;10.2;7.2;950.7;1004.2;1004;;;5.5;307;1.1;4;19.8;5.3;19.1;;;0.5;;57;;;;52;1;0.044
PUY;27.01.2025 11:00;9.9;9.1;10.9;;;86.5;10.5;7.7;950.4;1003.7;1003.6;;;5.5;90;1.5;5.4;19.8;5.1;18.4;;;0;;129;;;;116;2;0.073
PUY;27.01.2025 12:00;10;9.4;10.4;;;88.7;10.9;8.2;949.7;1003;1002.9;;;4.1;101;1.1;4;14.8;3.9;14;;;2.5;;21;;;;21;0;0.031
PUY;27.01.2025 13:00;8.9;8.6;9.4;;;93.6;10.6;7.9;949.7;1003.2;1002.9;;;5.4;117;1.4;5;19.4;5.1;18.4;;;4.1;;14;;;;13;0;0.025
PUY;27.01.2025 14:00;8.7;8.5;8.8;;;97.9;11;8.4;948.6;1002.1;1001.8;;;4.6;114;1.3;4.7;16.6;4.3;15.5;;;5;;9;;;;8;0;0.02
PUY;27.01.2025 15:00;8.8;8.5;8.9;;;98.4;11.1;8.6;950;1003.6;1003.2;;;7.3;299;1.9;6.8;26.3;6.8;24.5;;;8.8;;6;;;;5;0;0.018
PUY;27.01.2025 16:00;8;7.8;8.2;;;99.2;10.6;7.9;950.5;1004.3;1003.8;;;4.6;117;1.3;4.7;16.6;4.5;16.2;;;2;;10;;;;10;0;0.016
PUY;27.01.2025 17:00;7.6;7.4;7.8;;;96.6;10.1;7.1;950.3;1004.2;1003.6;;;5.2;101;2.3;8.3;18.7;4.9;17.6;;;3.9;;1;;;;1;0;-0.003
PUY;27.01.2025 18:00;7.3;7.1;7.7;;;92.7;9.5;6.2;950.9;1004.9;1004.2;;;5.8;105;1.5;5.4;20.9;5.6;20.2;;;2.9;;1;;;;0;0;-0.002
PUY;27.01.2025 19:00;7.2;7;7.5;;;94.3;9.6;6.3;951.1;1005.1;1004.4;;;8.5;115;3;10.8;30.6;8.4;30.2;;;3;;1;;;;0;0;0
PUY;27.01.2025 20:00;7.3;6.8;7.7;;;92.8;9.5;6.2;950.6;1004.5;1003.8;;;5;94;1.7;6.1;18;4.7;16.9;;;0.8;;0;;;;0;0;-0.002
PUY;27.01.2025 21:00;7.2;7;7.4;;;94.3;9.6;6.4;949.8;1003.6;1003;;;3.4;18;1.2;4.3;12.2;3.2;11.5;;;2.1;;1;;;;0;0;-0.004
PUY;27.01.2025 22:00;7.5;7.3;7.6;;;88.5;9.1;5.7;948.6;1002.3;1001.8;;;6.8;78;2.1;7.6;24.5;6.6;23.8;;;0.5;;0;;;;0;0;0.001
PUY;27.01.2025 23:00;7.7;7.4;7.8;;;87.9;9.2;5.8;948.5;1002.2;1001.7;;;6.1;76;2.4;8.6;22;5.8;20.9;;;3.5;;0;;;;0;0;0.003
PUY;28.01.2025 00:00;7.4;7.3;7.6;;;90.3;9.3;5.9;947.6;1001.3;1000.7;;;6;108;1.4;5;21.6;5.2;18.7;;;0.4;;1;;;;0;0;-0.002
PUY;28.01.2025 01:00;7.2;6.8;7.6;;;89.8;9.1;5.7;946.9;1000.6;1000;;;6.5;45;2.1;7.6;23.4;6.3;22.7;;;3.8;;1;;;;0;0;0.001
PUY;28.01.2025 02:00;6.3;6.2;6.7;;;98.8;9.4;6.2;946.9;1000.8;1000.1;;;4.8;273;1.8;6.5;17.3;4.5;16.2;;;3.4;;1;;;;0;0;-0.004
PUY;28.01.2025 03:00;5.8;5.6;6.2;;;99.2;9.1;5.7;948.1;1002.2;1001.3;;;4.1;139;1.1;4;14.8;3.9;14;;;3.4;;1;;;;0;0;-0.006
PUY;28.01.2025 04:00;5.7;5.6;5.7;;;97.5;8.9;5.3;948.7;1002.8;1001.9;;;6;243;1.5;5.4;21.6;5.6;20.2;;;1.7;;1;;;;0;0;-0.004
PUY;28.01.2025 05:00;5.7;5.6;5.8;;;93.2;8.5;4.7;948.9;1003;1002.1;;;4;243;1.1;4;14.4;3.9;14;;;0.8;;1;;;;0;0;-0.004
PUY;28.01.2025 06:00;5.6;5.5;5.7;;;93.7;8.5;4.7;949;1003.2;1002.2;;;3.5;270;0.9;3.2;12.6;3.3;11.9;;;0;;1;;;;0;0;-0.004
PUY;28.01.2025 07:00;5.4;5.2;5.5;;;93.2;8.4;4.4;949.4;1003.6;1002.6;;;5;286;1.9;6.8;18;4.9;17.6;;;0;;1;;;;0;0;-0.001
PUY;28.01.2025 08:00;4.9;4.7;5.1;;;94.8;8.2;4.1;949.8;1004.2;1003.1;;;6.8;290;2.2;7.9;24.5;6.4;23;;;0.3;;8;;;;7;0;0.016
PUY;28.01.2025 09:00;4.8;4.8;4.9;;;96.2;8.3;4.3;950;1004.4;1003.3;;;6;278;2.3;8.3;21.6;5.7;20.5;;;0.4;;29;;;;28;0;0.022
PUY;28.01.2025 10:00;5;4.7;5.4;;;95.1;8.3;4.3;950;1004.4;1003.3;;;5.3;277;2.4;8.6;19.1;4.8;17.3;;;0.1;;86;;;;82;0;0.04
PUY;28.01.2025 11:00;6.1;5.6;6.6;;;88.3;8.3;4.3;950.2;1004.3;1003.5;;;5.2;276;2.1;7.6;18.7;4.9;17.6;;;0;;187;;;;168;1;0.081
PUY;28.01.2025 12:00;7.7;6.8;8.3;;;73.3;7.7;3.2;949.9;1003.6;1003.1;;;8.6;239;2.6;9.4;31;8;28.8;;;0;;345;;;;235;16;0.151
PUY;28.01.2025 13:00;7.7;7.5;8.4;;;68.7;7.2;2.3;949.6;1003.3;1002.8;;;8.2;204;2;7.2;29.5;7.8;28.1;;;0;;121;;;;118;0;0.081
PUY;28.01.2025 14:00;9.1;8.5;9.5;;;56.7;6.5;0.9;949.3;1002.8;1002.5;;;13.4;223;3.6;13;48.2;12.6;45.4;;;0;;326;;;;199;24;0.166
PUY;28.01.2025 15:00;8.8;8.6;9.1;;;54.2;6.1;0.1;949.2;1002.7;1002.4;;;8.5;226;3.1;11.2;30.6;7.8;28.1;;;0;;69;;;;66;0;0.088
PUY;28.01.2025 16:00;8.1;7.5;8.6;;;63.2;6.8;1.5;949.6;1003.2;1002.8;;;12;264;4.8;17.3;43.2;10.8;38.9;;;0;;30;;;;29;0;0.076
PUY;28.01.2025 17:00;6.8;6.1;7.4;;;76;7.5;2.8;950.4;1004.4;1003.7;;;13.6;272;6.1;22;49;12.5;45;;;0;;4;;;;3;0;0.02
PUY;28.01.2025 18:00;5.6;5;6;;;88;8;3.7;951.7;1006;1005;;;11;276;5.1;18.4;39.6;10.7;38.5;;;0;;1;;;;1;0;0.007
PUY;28.01.2025 19:00;5.1;5;5.2;;;93.5;8.2;4.2;952.6;1007.1;1006;;;9.2;291;4.1;14.8;33.1;8.8;31.7;;;0;;1;;;;0;0;0.001
PUY;28.01.2025 20:00;5.5;5.2;5.6;;;88.1;7.9;3.7;953.7;1008.2;1007.1;;;7.4;287;3.6;13;26.6;7.1;25.6;;;0;;1;;;;0;0;0.005
PUY;28.01.2025 21:00;5.8;5.6;6.2;;;85;7.9;3.5;954.3;1008.7;1007.8;;;7.5;272;2.8;10.1;27;7.2;25.9;;;0.2;;1;;;;0;0;0.005
PUY;28.01.2025 22:00;5.4;5.3;5.5;;;91.1;8.2;4;955;1009.5;1008.5;;;5.7;291;2.4;8.6;20.5;5.3;19.1;;;0.2;;1;;;;0;0;0.001
PUY;28.01.2025 23:00;5.8;5.3;6.2;;;88.6;8.2;4;955.5;1010;1009;;;6.9;284;2.7;9.7;24.8;6.8;24.5;;;0.4;;1;;;;0;0;0.003
PUY;29.01.2025 00:00;5.7;5.6;5.8;;;91.3;8.3;4.4;956.2;1010.8;1009.8;;;7.5;297;2.9;10.4;27;7.1;25.6;;;0.4;;1;;;;0;0;0.001
PUY;29.01.2025 01:00;6;5.7;6.1;;;90.9;8.5;4.6;956.9;1011.4;1010.5;;;6.5;292;2.6;9.4;23.4;6.4;23;;;0.1;;1;;;;0;0;0.001
PUY;29.01.2025 02:00;7.5;6.9;7.8;;;72.6;7.5;2.9;957.2;1011.5;1010.8;;;9.9;227;2.9;10.4;35.6;9.2;33.1;;;0;;0;;;;0;0;0.014
PUY;29.01.2025 03:00;7.6;7.3;7.9;;;71.3;7.5;2.8;957.7;1012;1011.3;;;10.8;249;3.7;13.3;38.9;9.4;33.8;;;0;;1;;;;0;0;0.019
PUY;29.01.2025 04:00;7.1;7;7.2;;;74.5;7.5;2.9;958.4;1012.8;1012;;;10.1;245;3.4;12.2;36.4;9;32.4;;;0;;1;;;;0;0;0.015
PUY;29.01.2025 05:00;7.1;7;7.2;;;71.5;7.2;2.3;959.3;1013.7;1013;;;9.6;245;3.3;11.9;34.6;9.3;33.5;;;0.1;;1;;;;0;0;0.017
PUY;29.01.2025 06:00;6.7;6.5;6.9;;;76.7;7.5;2.9;960.1;1014.7;1013.8;;;8.3;247;3.5;12.6;29.9;8;28.8;;;0.1;;1;;;;0;0;0.013
PUY;29.01.2025 07:00;6.9;6.8;6.9;;;72.3;7.2;2.2;960.5;1015.1;1014.2;;;7.2;233;2.3;8.3;25.9;6.8;24.5;;;0;;1;;;;0;0;0.012
PUY;29.01.2025 08:00;6.7;6.3;7;;;73;7.2;2.2;961.2;1015.9;1015;;;8.1;263;2.7;9.7;29.2;7.5;27;;;0;;37;;;;21;19;0.033
PUY;29.01.2025 09:00;6.7;6.5;6.8;;;76.8;7.5;2.9;961.7;1016.4;1015.5;;;7.4;276;3.1;11.2;26.6;6.7;24.1;;;0;;234;;;;104;59;0.082
PUY;29.01.2025 10:00;6.9;6.5;7.3;;;75.2;7.5;2.8;961.2;1015.8;1015;;;6.3;270;2.9;10.4;22.7;6;21.6;;;0;;288;;;;64;58;0.117
PUY;29.01.2025 11:00;7.8;7.3;8.1;;;63.9;6.8;1.4;960;1014.3;1013.7;;;5.7;270;2.7;9.7;20.5;5.5;19.8;;;0;;375;;;;106;60;0.167
PUY;29.01.2025 12:00;8.1;7.6;8.4;;;61.5;6.6;1.1;959;1013.3;1012.7;;;6.1;235;2.5;9;22;5.8;20.9;;;0;;432;;;;100;60;0.191
PUY;29.01.2025 13:00;8;7.6;8.4;;;62.1;6.7;1.2;958.6;1012.9;1012.3;;;4;174;1.3;4.7;14.4;3.8;13.7;;;0;;389;;;;111;60;0.171
PUY;29.01.2025 14:00;8.2;7.9;8.4;;;54.7;5.9;-0.4;957.8;1012;1011.4;;;3.2;163;1.3;4.7;11.5;3;10.8;;;0;;285;;;;165;35;0.133
PUY;29.01.2025 15:00;8.7;8.5;9;;;51.4;5.8;-0.8;957.4;1011.4;1011;;;2.6;270;0.7;2.5;9.4;2.2;7.9;;;0;;240;;;;74;60;0.097
PUY;29.01.2025 16:00;8.9;8.6;9.1;;;50.7;5.8;-0.8;957;1010.9;1010.6;;;2.9;248;0.9;3.2;10.4;2.7;9.7;;;0;;112;;;;47;44;0.039
PUY;29.01.2025 17:00;7.2;6.5;8.1;;;62.5;6.3;0.5;956.8;1011;1010.4;;;1.8;104;0.8;2.9;6.5;1.6;5.8;;;0;;16;;;;12;4;0.007
PUY;29.01.2025 18:00;6.1;5.8;6.8;;;64.7;6.1;-0.1;956.8;1011.3;1010.4;;;3.4;30;1.7;6.1;12.2;2.9;10.4;;;0;;1;;;;1;0;0.012
PUY;29.01.2025 19:00;5.5;5;5.8;;;65.7;5.9;-0.4;956.7;1011.4;1010.3;;;4.7;19;1.9;6.8;16.9;4.5;16.2;;;0;;1;;;;0;0;0.012
PUY;29.01.2025 20:00;5.3;5.2;5.4;;;67.5;6;-0.3;956.8;1011.5;1010.4;;;5.1;18;2.2;7.9;18.4;4.6;16.6;;;0;;1;;;;0;0;0.013
PUY;29.01.2025 21:00;4.9;4.7;5;;;68.8;6;-0.4;957.1;1011.9;1010.7;;;4.6;14;2.2;7.9;16.6;4.4;15.8;;;0;;1;;;;1;0;0.012
PUY;29.01.2025 22:00;5.2;5;5.3;;;65.3;5.8;-0.8;957.4;1012.1;1011;;;4.4;15;2.5;9;15.8;4.2;15.1;;;0;;1;;;;0;0;0.016
PUY;29.01.2025 23:00;5;4.8;5.3;;;67.5;5.9;-0.5;958.2;1013;1011.8;;;4;16;1.7;6.1;14.4;3.5;12.6;;;0;;1;;;;0;0;0.01
PUY;30.01.2025 00:00;5.3;5;5.6;;;68;6;-0.2;958.3;1013.1;1011.9;;;3.9;22;1.9;6.8;14;3.7;13.3;;;0;;1;;;;0;0;0.011
PUY;30.01.2025 01:00;5.5;5.3;5.7;;;68.6;6.2;0.2;958.3;1013;1011.9;;;2.9;328;1.2;4.3;10.4;2.5;9;;;0;;1;;;;0;0;0.006
PUY;30.01.2025 02:00;5.1;4.8;5.5;;;70.9;6.3;0.3;958.5;1013.3;1012.1;;;3.6;14;1.3;4.7;13;3.4;12.2;;;0;;1;;;;1;0;0.006
PUY;30.01.2025 03:00;4.7;4.4;4.9;;;72.4;6.2;0.2;958.5;1013.4;1012.1;;;3.9;11;1.6;5.8;14;3.8;13.7;;;0;;1;;;;0;0;0.007
PUY;30.01.2025 04:00;5.2;5.1;5.3;;;68;6;-0.2;958.9;1013.7;1012.5;;;3.6;18;1.3;4.7;13;3.3;11.9;;;0;;1;;;;0;0;0.007
PUY;30.01.2025 05:00;5.4;5.3;5.8;;;66.7;6;-0.3;959.2;1014;1012.9;;;3.3;32;1.4;5;11.9;3;10.8;;;0;;1;;;;0;0;0.008
PUY;30.01.2025 06:00;5.8;5.5;6.3;;;67;6.2;0.1;959.2;1013.9;1012.8;;;4.7;22;1;3.6;16.9;4.5;16.2;;;0;;1;;;;1;0;0.004
PUY;30.01.2025 07:00;5.4;5.3;5.5;;;82;7.4;2.6;959.7;1014.5;1013.4;;;2;297;0.6;2.2;7.2;1.9;6.8;;;0;;1;;;;0;0;-0.003
PUY;30.01.2025 08:00;5.4;5.1;5.8;;;80.4;7.2;2.3;960.4;1015.3;1014.1;;;2.4;34;0.9;3.2;8.6;2.1;7.6;;;0;;11;;;;10;0;0.021
PUY;30.01.2025 09:00;6.1;5.8;6.2;;;71.7;6.8;1.4;961.2;1016;1015;;;2.5;97;1;3.6;9;2.4;8.6;;;0;;33;;;;32;0;0.035
PUY;30.01.2025 10:00;6.4;6.2;6.8;;;78.3;7.5;2.9;962;1016.8;1015.8;;;2.7;265;1.3;4.7;9.7;2.5;9;;;0;;156;;;;126;9;0.073
PUY;30.01.2025 11:00;6.7;6.6;6.8;;;74.2;7.3;2.4;962.5;1017.2;1016.3;;;2.6;203;0.8;2.9;9.4;2.4;8.6;;;0;;136;;;;130;0;0.072
PUY;30.01.2025 12:00;6.8;6.6;7;;;73;7.2;2.3;962.8;1017.5;1016.6;;;1.9;180;0.5;1.8;6.8;1.8;6.5;;;0;;92;;;;91;0;0.057
PUY;30.01.2025 13:00;7.3;7.1;7.5;;;71.9;7.3;2.5;963.2;1017.9;1017.1;;;2.9;198;0.8;2.9;10.4;2.8;10.1;;;0;;231;;;;200;1;0.108
PUY;30.01.2025 14:00;7.6;7.2;8.1;;;72.6;7.6;3;963.5;1018.1;1017.4;;;2.6;180;0.9;3.2;9.4;2.5;9;;;0;;221;;;;158;14;0.101
PUY;30.01.2025 15:00;7.7;7.3;8;;;72.6;7.6;3.1;963.7;1018.3;1017.6;;;2.3;143;0.6;2.2;8.3;2.1;7.6;;;0;;130;;;;127;0;0.061
PUY;30.01.2025 16:00;7.5;7.3;7.9;;;71.1;7.4;2.6;964.4;1019.1;1018.3;;;3;207;0.6;2.2;10.8;2.8;10.1;;;0;;51;;;;50;0;0.028
PUY;30.01.2025 17:00;7.4;7.2;7.5;;;73.2;7.5;2.9;964.9;1019.6;1018.8;;;1.2;27;0.4;1.4;4.3;1.1;4;;;0;;11;;;;10;0;-0.001
PUY;30.01.2025 18:00;6.7;6.4;7.1;;;80.8;7.9;3.6;965.5;1020.4;1019.4;;;1.5;180;0.3;1.1;5.4;1.4;5;;;0;;1;;;;1;0;-0.006
PUY;30.01.2025 19:00;6.2;6.1;6.4;;;79;7.5;2.9;966.2;1021.2;1020.2;;;1.7;31;0.7;2.5;6.1;1.5;5.4;;;0;;1;;;;0;0;-0.002
PUY;30.01.2025 20:00;6.6;6.3;6.7;;;75.8;7.4;2.6;966.9;1021.9;1020.9;;;2.3;40;0.9;3.2;8.3;2.2;7.9;;;0;;1;;;;0;0;0.001
PUY;30.01.2025 21:00;6.6;6.3;6.8;;;81.3;7.9;3.6;968;1023;1022;;;2;34;0.6;2.2;7.2;1.8;6.5;;;0.4;;1;;;;1;0;-0.003
PUY;30.01.2025 22:00;6.1;5.9;6.2;;;94.7;8.9;5.3;968.6;1023.8;1022.7;;;2.6;61;1.1;4;9.4;2.3;8.3;;;0.4;;0;;;;0;0;-0.004
PUY;30.01.2025 23:00;6.1;5.9;6.2;;;96.9;9.1;5.6;969.4;1024.6;1023.5;;;1.8;14;0.6;2.2;6.5;1.6;5.8;;;0.4;;1;;;;0;0;-0.006
PUY;31.01.2025 00:00;5.9;5.8;6;;;96.4;9;5.4;969.8;1025.1;1023.9;;;2.9;18;1.3;4.7;10.4;2.7;9.7;;;0;;1;;;;0;0;-0.004
PUY;31.01.2025 01:00;6;5.9;6.1;;;94.4;8.8;5.2;969.9;1025.2;1024;;;3.6;53;1.2;4.3;13;3.5;12.6;;;0;;1;;;;0;0;-0.004
PUY;31.01.2025 02:00;5.9;5.8;6;;;93.7;8.7;5;970;1025.3;1024.2;;;2.8;11;1.1;4;10.1;2.5;9;;;0;;1;;;;0;0;-0.004
PUY;31.01.2025 03:00;5.7;5.6;5.9;;;95;8.7;5;970.2;1025.5;1024.4;;;2.2;16;0.8;2.9;7.9;2;7.2;;;0;;1;;;;0;0;-0.005
PUY;31.01.2025 04:00;5.7;5.6;5.8;;;93.4;8.5;4.7;970.2;1025.6;1024.4;;;2.1;17;1.1;4;7.6;1.9;6.8;;;0;;1;;;;0;0;-0.004
PUY;31.01.2025 05:00;5.6;5.5;5.7;;;92.3;8.4;4.5;970.4;1025.8;1024.6;;;2.7;20;1.2;4.3;9.7;2.4;8.6;;;0;;1;;;;0;0;-0.003
PUY;31.01.2025 06:00;5.7;5.7;5.8;;;92.2;8.5;4.6;970.6;1026;1024.8;;;2.5;22;1.1;4;9;2.1;7.6;;;0;;1;;;;0;0;-0.003
PUY;31.01.2025 07:00;5.7;5.5;5.8;;;95.8;8.8;5;971.1;1026.5;1025.3;;;1.6;53;0.6;2.2;5.8;1.4;5;;;0.2;;1;;;;1;0;-0.006
PUY;31.01.2025 08:00;5.8;5.5;5.9;;;96.7;8.9;5.3;971.5;1026.9;1025.7;;;2.2;49;1;3.6;7.9;2.1;7.6;;;0;;24;;;;23;0;0.012
PUY;31.01.2025 09:00;6.1;5.9;6.4;;;93.4;8.8;5.2;971.9;1027.3;1026.1;;;1.7;34;0.7;2.5;6.1;1.6;5.8;;;0;;44;;;;43;0;0.028
PUY;31.01.2025 10:00;6.7;6.6;6.8;;;93;9.1;5.7;972.1;1027.4;1026.4;;;1.2;207;0.3;1.1;4.3;1.1;4;;;0;;97;;;;96;0;0.049
PUY;31.01.2025 11:00;6.8;6.6;6.9;;;88.9;8.8;5;972.3;1027.5;1026.5;;;2.7;180;0.9;3.2;9.7;2.5;9;;;0;;86;;;;85;0;0.05
PUY;31.01.2025 12:00;7;6.7;7.3;;;86.4;8.6;4.9;971.7;1026.9;1025.9;;;3;169;0.8;2.9;10.8;2.8;10.1;;;0;;165;;;;164;0;0.08
PUY;31.01.2025 13:00;7.3;7.1;7.4;;;68.6;7;1.9;971.2;1026.3;1025.4;;;4.1;23;1;3.6;14.8;3.9;14;;;0;;72;;;;71;0;0.056
PUY;31.01.2025 14:00;7;6.9;7.2;;;76.8;7.7;3.2;971.1;1026.2;1025.3;;;4.5;124;1.1;4;16.2;4.4;15.8;;;0;;77;;;;77;0;0.052
PUY;31.01.2025 15:00;6.7;6.1;7.1;;;76.9;7.5;2.9;971.1;1026.2;1025.3;;;5.6;58;1.8;6.5;20.2;5;18;;;0;;49;;;;48;0;0.045
PUY;31.01.2025 16:00;6.1;6;6.2;;;78.6;7.4;2.7;970.9;1026.2;1025.1;;;6;31;2.3;8.3;21.6;5.3;19.1;;;0;;16;;;;16;0;0.035
PUY;31.01.2025 17:00;5.6;5.3;5.9;;;80.1;7.3;2.4;971.1;1026.5;1025.3;;;5.9;30;2.2;7.9;21.2;5.7;20.5;;;0;;3;;;;2;0;0.007
PUY;31.01.2025 18:00;5;4.8;5.2;;;81;7.1;2;971.3;1026.9;1025.5;;;7.3;23;2.6;9.4;26.3;6.7;24.1;;;0.1;;1;;;;1;0;0.007
PUY;31.01.2025 19:00;4.7;4.6;4.8;;;82.6;7.1;2;971.4;1027.1;1025.6;;;8.4;19;3.3;11.9;30.2;7.7;27.7;;;0;;1;;;;0;0;0.008
PUY;31.01.2025 20:00;4.5;4.5;4.6;;;81.4;6.9;1.6;971.6;1027.3;1025.8;;;8.6;37;2;7.2;31;8.2;29.5;;;0;;1;;;;0;0;0.005
PUY;31.01.2025 21:00;4.4;4.2;4.5;;;82;6.9;1.6;971.5;1027.2;1025.7;;;4.1;259;1.2;4.3;14.8;3.7;13.3;;;0;;1;;;;1;0;0.001
PUY;31.01.2025 22:00;4.1;4;4.2;;;83.4;6.9;1.6;971.2;1027;1025.4;;;7.9;25;2;7.2;28.4;7.6;27.4;;;0;;1;;;;0;0;0.004
PUY;31.01.2025 23:00;4;4;4.1;;;84.5;6.9;1.7;971.2;1027;1025.4;;;7.3;26;3;10.8;26.3;6.6;23.8;;;0;;1;;;;0;0;0.006
PUY;01.02.2025 00:00;4.1;4.1;4.1;;;83.8;6.9;1.6;971.3;1027.1;1025.5;;;7;21;3;10.8;25.2;6.1;22;;;0;;1;;;;0;0;0.006
PUY;01.02.2025 01:00;4.1;4.1;4.1;;;82.6;6.8;1.4;971.1;1026.8;1025.3;;;7;20;3.1;11.2;25.2;6.3;22.7;;;0;;1;;;;0;0;0.007
PUY;01.02.2025 02:00;4.1;4.1;4.1;;;80.9;6.6;1.1;970.7;1026.4;1024.9;;;7.9;22;3.1;11.2;28.4;7.6;27.4;;;0;;1;;;;0;0;0.008
PUY;01.02.2025 03:00;3.9;3.8;4;;;81;6.6;1;970.5;1026.2;1024.7;;;7.3;24;3.4;12.2;26.3;7;25.2;;;0;;1;;;;0;0;0.009
PUY;01.02.2025 04:00;3.7;3.5;3.8;;;81.7;6.5;0.8;970.2;1026;1024.4;;;8.8;19;3.9;14;31.7;8.8;31.7;;;0;;1;;;;0;0;0.009
PUY;01.02.2025 05:00;3.4;3.3;3.5;;;81.9;6.4;0.6;970;1025.9;1024.2;;;11.6;20;4.3;15.5;41.8;11.1;40;;;0;;1;;;;0;0;0.009
PUY;01.02.2025 06:00;3.3;3.3;3.3;;;81.9;6.4;0.5;970;1025.9;1024.2;;;9.8;20;4.3;15.5;35.3;9;32.4;;;0;;1;;;;0;0;0.009
PUY;01.02.2025 07:00;3.3;3.3;3.3;;;81.4;6.3;0.4;970.3;1026.2;1024.5;;;9;20;3.9;14;32.4;8.5;30.6;;;0;;1;;;;0;0;0.009
PUY;01.02.2025 08:00;3.6;3.4;3.8;;;79.1;6.3;0.3;970.7;1026.6;1024.9;;;6.7;7;2;7.2;24.1;6.1;22;;;0;;12;;;;11;0;0.027
PUY;01.02.2025 09:00;4;3.8;4.2;;;76.4;6.2;0.2;970.8;1026.5;1025;;;3.4;344;1;3.6;12.2;3.2;11.5;;;0;;46;;;;45;0;0.034
PUY;01.02.2025 10:00;4.4;4.3;4.5;;;75;6.2;0.3;970.9;1026.6;1025.1;;;4.3;360;1.3;4.7;15.5;4.1;14.8;;;0;;84;;;;84;0;0.05
PUY;01.02.2025 11:00;4.7;4.5;4.9;;;73.8;6.3;0.4;971;1026.6;1025.2;;;4.3;14;1.5;5.4;15.5;4;14.4;;;0;;142;;;;140;0;0.073
PUY;01.02.2025 12:00;5.2;5.2;5.3;;;71;6.3;0.4;970.7;1026.2;1024.9;;;4.4;27;1;3.6;15.8;4.1;14.8;;;0;;145;;;;144;0;0.075
